Date,Total_Value,Cash,Equity_Shares,Equity_Price,Oil_Shares,Oil_Price,Gold_Shares,Gold_Price,Bond_Shares,Bond_Price
2020-01-27,1026431.0557317274,50000.0,6420.914676784057,104.40363852963186,406.8785382508595,57.0008874881255,25.42433147640348,1422.2615858874071,2387.8426103118873,103.3199223164066
2020-01-28,1036007.1138184785,50000.0,6420.914676784057,105.69433377949326,406.8785382508595,57.215441478034734,25.42433147640348,1431.4735843305657,2387.8426103118873,103.72493548340312
2020-01-29,1023289.5932873818,50000.0,6420.914676784057,104.0370266758247,406.8785382508595,56.8728134083574,25.42433147640348,1421.5939304060748,2387.8426103118873,103.01906759515468
2020-01-30,1021764.9274096463,50000.0,6420.914676784057,103.79447202361472,406.8785382508595,56.70716068309161,25.42433147640348,1394.5965726424922,2387.8426103118873,103.34846416285431
2020-01-31,1031359.7796750291,50000.0,6420.914676784057,104.44068048772532,406.8785382508595,56.36697443559847,25.42433147640348,1403.2967856567593,2387.8426103118873,105.59434930380816
2020-02-01,1030072.6308577601,50000.0,6420.914676784057,104.36490273452024,406.8785382508595,57.42077715605781,25.42433147640348,1418.831427493615,2387.8426103118873,104.91410600952278
2020-02-02,1025613.2498780623,50000.0,6420.914676784057,103.77390129209851,406.8785382508595,57.41302746772698,25.42433147640348,1415.6488464927677,2387.8426103118873,104.67098154002532
2020-02-03,1020403.090962304,50000.0,6420.914676784057,103.24422358005545,406.8785382508595,56.80896385660904,25.42433147640348,1428.2723122493437,2387.8426103118873,103.88185659055324
2020-02-04,1021092.3312703624,50000.0,6420.914676784057,103.57036623706584,406.8785382508595,57.27817016929532,25.42433147640348,1423.4925763561057,2387.8426103118873,103.26444476968078
2020-02-05,1009423.3449221442,50000.0,6420.914676784057,101.95651179480024,406.8785382508595,56.58314448695863,25.42433147640348,1422.2020658574877,2387.8426103118873,102.84944117227631
2020-02-06,1008252.8621701396,50000.0,6420.914676784057,102.08365693535096,406.8785382508595,56.7014495818301,25.42433147640348,1447.3448051466544,2387.8426103118873,101.72949968975088
2020-02-07,1011833.5966966277,50000.0,6420.914676784057,102.82733061325716,406.8785382508595,55.60110499029479,25.42433147640348,1443.1316488748416,2387.8426103118873,101.46168160854089
2020-02-08,1009151.5016823217,50000.0,6420.914676784057,102.45563382182206,406.8785382508595,54.86750146503673,25.42433147640348,1438.0813286304588,2387.8426103118873,101.51672163275916
2020-02-09,997360.0234253986,50000.0,6420.914676784057,100.8697501470613,406.8785382508595,54.97562069401909,25.42433147640348,1411.4393781147276,2387.8426103118873,101.10828093297316
2020-02-10,988979.0399792974,50000.0,6420.914676784057,100.35457940747044,406.8785382508595,55.38309997738973,25.42433147640348,1421.2130263088272,2387.8426103118873,98.81022363802369
2020-02-11,987601.2719224477,50000.0,6420.914676784057,100.2304515138234,406.8785382508595,55.47809041238198,25.42433147640348,1411.160389454765,2387.8426103118873,98.65785955887124
2020-02-12,980600.9212692396,50000.0,6428.242058016778,99.15722610316875,124.91549378834571,55.41396803907666,7.34701709520791,1413.2395006038123,2797.7452728873827,98.61123340972016
2020-02-13,986027.8287667526,50000.0,6428.242058016778,99.18760490192916,124.91549378834571,55.247365482538655,7.34701709520791,1408.7942495935588,2797.7452728873827,100.5002888046654
2020-02-14,987053.8421011947,50000.0,6428.242058016778,99.35840130244904,124.91549378834571,54.43652999611714,7.34701709520791,1402.5279252389637,2797.7452728873827,100.5272453104338
2020-02-15,997363.9135996769,50000.0,6428.242058016778,100.56048563870084,124.91549378834571,54.04607879388983,7.34701709520791,1400.8777078542705,2797.7452728873827,101.47217765169717
2020-02-16,995057.4863426713,50000.0,6428.242058016778,100.39477437284803,124.91549378834571,53.797694118042806,7.34701709520791,1400.305533417525,2797.7452728873827,101.04112902470128
2020-02-17,999665.7369413166,50000.0,6428.242058016778,100.50700184050964,124.91549378834571,54.3694180861227,7.34701709520791,1416.87145680075,2797.7452728873827,102.36137000685058
2020-02-18,993606.4983592273,50000.0,6428.242058016778,99.95477966233264,124.91549378834571,54.5565626980156,7.34701709520791,1438.5754601076578,2797.7452728873827,101.39907450340093
2020-02-19,991933.9225268184,50000.0,6428.242058016778,99.47895762566633,124.91549378834571,53.60313791717422,7.34701709520791,1447.9670108673129,2797.7452728873827,101.91242396843124
2020-02-20,999016.9829898423,50000.0,6428.242058016778,100.18194953788029,124.91549378834571,53.77713889660189,7.34701709520791,1466.4962763458573,2797.7452728873827,102.7724693990518
2020-02-21,999576.4824735974,50000.0,6428.242058016778,99.94730194124791,124.91549378834571,53.57045087867443,7.34701709520791,1479.0759652651757,2797.7452728873827,103.48778340526631
2020-02-22,1011252.2384977503,50000.0,6428.242058016778,100.77689259607314,124.91549378834571,53.20904530795918,7.34701709520791,1486.409805720834,2797.7452728873827,105.75182432828184
2020-02-23,1009426.1594680904,50000.0,6428.242058016778,100.72975149511774,124.91549378834571,53.535509856862255,7.34701709520791,1508.1973283495256,2797.7452728873827,105.13565014684757
2020-02-24,1006175.1999222157,50000.0,6428.242058016778,99.5841356741756,124.91549378834571,54.090315816788525,7.34701709520791,1488.591497312781,2797.7452728873827,106.63259728230446
2020-02-25,1005211.174402979,50000.0,6428.242058016778,98.89650047943252,124.91549378834571,54.596401052296855,7.34701709520791,1478.4374411629087,2797.7452728873827,107.87203967572536
2020-02-26,1020776.5640678878,50000.0,6428.242058016778,101.31735839578909,124.91549378834571,54.14013569487426,7.34701709520791,1466.3506040255982,2797.7452728873827,107.92541329892316
2020-02-27,1025674.2892935066,50000.0,6428.242058016778,101.21562444973536,124.91549378834571,53.97298625156501,7.34701709520791,1461.937853578071,2797.7452728873827,109.92881075576425
2020-02-28,1014894.6469517044,50000.0,6428.242058016778,99.59379305755508,124.91549378834571,54.15207548264869,7.34701709520791,1471.999758423808,2797.7452728873827,109.76781912204152
2020-02-29,1007663.2949011684,50000.0,6428.242058016778,98.4665360335107,124.91549378834571,54.68293861081602,7.34701709520791,1455.6766173981584,2797.7452728873827,109.79231825305926
2020-03-01,1003171.6099105221,50000.0,6428.242058016778,97.76710723521836,124.91549378834571,54.42153883684559,7.34701709520791,1463.014178880483,2797.7452728873827,109.78629780479169
2020-03-02,993621.194859127,50000.0,6428.242058016778,96.89765709500828,124.91549378834571,54.32059410023464,7.34701709520791,1454.4505558423398,2797.7452728873827,108.39737491608976
2020-03-03,989018.4954740122,50000.0,6428.242058016778,95.8383836181752,124.91549378834571,53.72293850202991,7.34701709520791,1449.4114303463955,2797.7452728873827,109.2259871337208
2020-03-04,999859.6854502754,50000.0,6683.063866403706,97.25018916709372,120.22960113616942,53.08412950806983,26.341886864393928,1452.3191907107364,2323.1695601925667,109.88924487951664
2020-03-05,1004627.5107484354,50000.0,6683.063866403706,97.89872768079752,120.22960113616942,53.51720882591157,26.341886864393928,1476.9426911463595,2323.1695601925667,109.77427375143075
2020-03-06,1007667.8949348654,50000.0,6683.063866403706,97.70330014509334,120.22960113616942,54.247974903902254,26.341886864393928,1466.459117467885,2323.1695601925667,111.72623471208976
2020-03-07,1002676.5259668953,50000.0,6683.063866403706,97.1312002417928,120.22960113616942,54.20892493287233,26.341886864393928,1465.2850508341787,2323.1695601925667,111.23881153696958
2020-03-08,996847.7365607023,50000.0,6683.063866403706,96.97427123629804,120.22960113616942,54.75566811357449,26.341886864393928,1449.5708472826998,2323.1695601925667,109.3311523379417
2020-03-09,1013118.9643653737,50000.0,6683.063866403706,98.71663173890076,120.22960113616942,54.95404281622705,26.341886864393928,1439.1433893418075,2323.1695601925667,111.43076218865818
2020-03-10,1009614.9625645183,50000.0,6683.063866403706,97.86637773638397,120.22960113616942,54.600664512261616,26.341886864393928,1423.5797552246663,2323.1695601925667,112.5631642601024
2020-03-11,1001138.4042572682,50000.0,6683.063866403706,96.33497134591995,120.22960113616942,54.79834590516639,26.341886864393928,1427.0687346893374,2323.1695601925667,113.27006700901411
2020-03-12,1004819.893517178,50000.0,6683.063866403706,96.98001593526207,120.22960113616942,55.64767928919707,26.341886864393928,1433.1511084305162,2323.1695601925667,112.88622884344404
2020-03-13,1012543.4495262378,50000.0,6683.063866403706,97.96264915534908,120.22960113616942,55.62774650062865,26.341886864393928,1443.031466360117,2323.1695601925667,113.27306443987456
2020-03-14,1018640.6405907439,50000.0,6683.063866403706,99.39508022776256,120.22960113616942,56.50496730088867,26.341886864393928,1432.196942347328,2323.1695601925667,111.85435465894476
2020-03-15,1015736.3678259382,50000.0,6683.063866403706,99.04548956555782,120.22960113616942,55.04390282947551,26.341886864393928,1439.4901946914956,2323.1695601925667,111.60280570543836
2020-03-16,1011242.2776341299,50000.0,6683.063866403706,98.70745061188757,120.22960113616942,55.498174322468735,26.341886864393928,1441.119180246388,2323.1695601925667,110.5987973245326
2020-03-17,1025308.7668594314,50000.0,6683.063866403706,100.71384129703269,120.22960113616942,55.5465048882607,26.341886864393928,1440.287138217079,2323.1695601925667,110.8888144371096
2020-03-18,1031230.8730841326,50000.0,6683.063866403706,101.31538125485572,120.22960113616942,55.38066481627883,26.341886864393928,1422.5176105968128,2323.1695601925667,111.9175805165392
2020-03-19,1028009.0095841252,50000.0,6683.063866403706,101.2292227358462,120.22960113616942,55.43150586686882,26.341886864393928,1424.6993399747653,2323.1695601925667,110.75122394535384
2020-03-20,1033233.2363925483,50000.0,6683.063866403706,101.74006194240208,120.22960113616942,54.34064322201509,26.341886864393928,1427.3368540944737,2323.1695601925667,111.55699063572511
2020-03-21,1030817.3011732136,50000.0,6683.063866403706,101.29744105348372,120.22960113616942,54.22140312162619,26.341886864393928,1428.789600477388,2323.1695601925667,111.78004648478505
2020-03-22,1034815.7308641584,50000.0,6683.063866403706,101.60303410787228,120.22960113616942,54.415380721672754,26.341886864393928,1434.5169325733275,2323.1695601925667,112.54707668278743
2020-03-23,1036481.8552975499,50000.0,6683.063866403706,101.8930058604979,120.22960113616942,55.22555440079924,26.341886864393928,1444.515710253146,2323.1695601925667,112.27478969676024
2020-03-24,1043578.9169562949,50000.0,6683.063866403706,102.74652524337615,120.22960113616942,54.94007721009547,26.341886864393928,1428.7413526015855,2323.1695601925667,113.06801043136348
2020-03-25,1034889.1342671879,51794.30121102398,6611.7913177664705,101.739510863291,120.22960113616942,54.49768098283607,27.80081693614552,1425.648678067849,2353.211238705044,112.28400653067472
2020-03-26,1033048.6353776808,51794.30121102398,6611.7913177664705,102.10176493985298,120.22960113616942,54.224919901137056,27.80081693614552,1433.0207069875048,2353.211238705044,110.41090578832237
2020-03-27,1021421.9289717549,51794.30121102398,6611.7913177664705,100.9175779659684,120.22960113616942,54.72357483303077,27.80081693614552,1429.179710451513,2353.211238705044,108.81721992038295
2020-03-28,1033174.847594035,51794.30121102398,6611.7913177664705,102.8281674980574,120.22960113616942,54.90377523565503,27.80081693614552,1442.9575856697031,2353.211238705044,108.27149659307548
2020-03-29,1026256.5182017151,51794.30121102398,6611.7913177664705,102.3980098930484,120.22960113616942,54.61368595131874,27.80081693614552,1444.259410022965,2353.211238705044,106.53959447192496
2020-03-30,1018318.2253528895,51794.30121102398,6611.7913177664705,100.717375976828,120.22960113616942,54.89472082860701,27.80081693614552,1416.299444126343,2353.211238705044,108.20422576578666
2020-03-31,1037200.0185055748,51794.30121102398,6611.7913177664705,103.55386843836756,120.22960113616942,54.94803715321241,27.80081693614552,1428.2383102853264,2353.211238705044,108.11463605666202
2020-04-01,1036009.0181016707,51794.30121102398,6611.7913177664705,103.0156786712486,120.22960113616942,55.48287471928104,27.80081693614552,1426.566776038086,2353.211238705044,109.11308647087372
2020-04-02,1037942.6872138705,51794.30121102398,6611.7913177664705,103.11355324594872,120.22960113616942,55.0947196025218,27.80081693614552,1401.542748818997,2353.211238705044,109.97526958056932
2020-04-03,1026378.5975368747,51794.30121102398,6611.7913177664705,101.38015761629347,120.22960113616942,54.91449049414148,27.80081693614552,1398.0112552494063,2353.211238705044,109.98232707595824
2020-04-04,1034824.4267167663,51794.30121102398,6611.7913177664705,101.32643314627563,120.22960113616942,54.69958790030058,27.80081693614552,1380.3913569514432,2353.211238705044,113.94148264653504
2020-04-05,1054285.4605076457,51794.30121102398,6611.7913177664705,103.03558920110052,120.22960113616942,53.90488076829887,27.80081693614552,1390.8267629527447,2353.211238705044,117.32659529832898
2020-04-06,1062980.0057492144,51794.30121102398,6611.7913177664705,103.76449554402164,120.22960113616942,54.06474062248898,27.80081693614552,1390.3283663292202,2353.211238705044,118.97107348843518
2020-04-07,1048548.5898597805,51794.30121102398,6611.7913177664705,102.0145560186072,120.22960113616942,54.206063863900994,27.80081693614552,1377.5444090014032,2353.211238705044,117.89902025889734
2020-04-08,1047736.9373159355,51794.30121102398,6611.7913177664705,101.23896578560088,120.22960113616942,54.20883573834295,27.80081693614552,1388.7596087426805,2353.211238705044,119.60063683405278
2020-04-09,1049195.0507179142,51794.30121102398,6611.7913177664705,102.17280351505072,120.22960113616942,54.08181782663679,27.80081693614552,1395.1420493696105,2353.211238705044,117.52755794501162
2020-04-10,1057216.9065524002,51794.30121102398,6611.7913177664705,102.82535416396593,120.22960113616942,53.32175116936765,27.80081693614552,1391.8566707896834,2353.211238705044,119.18063769200148
2020-04-11,1046336.817263535,51794.30121102398,6611.7913177664705,102.3268197091128,120.22960113616942,53.0979268004602,27.80081693614552,1374.6272670056228,2353.211238705044,116.17284069650653
2020-04-12,1047815.5637802858,51794.30121102398,6611.7913177664705,102.73393554655,120.22960113616942,52.91626396759731,27.80081693614552,1363.095038732206,2353.211238705044,115.802890132277
2020-04-13,1042666.1639825364,51794.30121102398,6611.7913177664705,101.51036617388152,120.22960113616942,52.49342723952549,27.80081693614552,1351.4570392845435,2353.211238705044,117.21159024637234
2020-04-14,1035286.9258784509,51794.30121102398,6611.7913177664705,100.19224998977126,120.22960113616942,52.40883108092095,27.80081693614552,1361.58337767775,2353.211238705044,117.66395997111988
2020-04-15,1014288.7777114973,50699.03632414936,6746.461044878114,97.72505017392332,136.0635015457284,52.621017794392,8.021358919179626,1338.887838359685,2470.2379397925247,115.9370086689934
2020-04-16,1021037.5489402807,50699.03632414936,6746.461044878114,98.63358232696687,136.0635015457284,53.62296762622736,8.021358919179626,1338.2555664832364,2470.2379397925247,116.13461608144362
2020-04-17,1021432.3794525361,50699.03632414936,6746.461044878114,98.52989852759558,136.0635015457284,53.71666319232312,8.021358919179626,1334.9103097656753,2470.2379397925247,116.58332353826376
2020-04-18,1022181.1163845004,50699.03632414936,6746.461044878114,98.5340586657318,136.0635015457284,53.855188978537335,8.021358919179626,1348.8056485319305,2470.2379397925247,116.82231384340903
2020-04-19,1000931.0365039774,50699.03632414936,6746.461044878114,95.55517801999798,136.0635015457284,53.81511091000823,8.021358919179626,1351.948468194578,2470.2379397925247,116.34748745116678
2020-04-20,1002998.277615077,50699.03632414936,6746.461044878114,95.5077621807547,136.0635015457284,52.792365502967534,8.021358919179626,1359.2036333225035,2470.2379397925247,117.34661883906652
2020-04-21,1009837.5873348019,50699.03632414936,6746.461044878114,96.03551573676737,136.0635015457284,52.77837005638101,8.021358919179626,1352.0816454823237,2470.2379397925247,118.69785434119078
2020-04-22,995860.3955134812,50699.03632414936,6746.461044878114,94.04972303076964,136.0635015457284,52.81016815453878,8.021358919179626,1335.5395701489324,2470.2379397925247,118.51497506592446
2020-04-23,1000768.2118086081,50699.03632414936,6746.461044878114,94.09130211984078,136.0635015457284,54.12716426700698,8.021358919179626,1331.1997760245315,2470.2379397925247,120.32974783009236
2020-04-24,999951.2238738795,50699.03632414936,6746.461044878114,94.0287460496172,136.0635015457284,54.02314481010478,8.021358919179626,1341.5856653038145,2470.2379397925247,120.14186652099364
2020-04-25,995662.1853766644,50699.03632414936,6746.461044878114,93.59224487671452,136.0635015457284,54.18629603298407,8.021358919179626,1352.0218692960395,2470.2379397925247,119.55483327230696
2020-04-26,1007958.4517532947,50699.03632414936,6746.461044878114,94.82411495807902,136.0635015457284,54.16749027478786,8.021358919179626,1346.2127468231297,2470.2379397925247,121.18814099098076
2020-04-27,1018626.1629154279,50699.03632414936,6746.461044878114,95.84195444094712,136.0635015457284,53.53813146469213,8.021358919179626,1334.675030331175,2470.2379397925247,122.798948438088
2020-04-28,1038533.913424874,50699.03632414936,6746.461044878114,99.07502559804476,136.0635015457284,54.153486959699386,8.021358919179626,1320.6460490944107,2470.2379397925247,122.03981750312823
2020-04-29,1028218.5781933931,50699.03632414936,6746.461044878114,97.88057593892992,136.0635015457284,54.56221968888241,8.021358919179626,1318.842927315993,2470.2379397925247,121.10947098931956
2020-04-30,1036453.9281892187,50699.03632414936,6746.461044878114,98.30103312643348,136.0635015457284,54.995535852787135,8.021358919179626,1320.6450529181698,2470.2379397925247,123.26527058364174
2020-05-01,1046252.8544860678,50699.03632414936,6746.461044878114,99.78653642117314,136.0635015457284,54.49768049710698,8.021358919179626,1340.2446994453471,2470.2379397925247,123.13878897446412
2020-05-02,1041737.0601517236,50699.03632414936,6746.461044878114,99.0982039329658,136.0635015457284,55.26755813368283,8.021358919179626,1341.8986530942575,2470.2379397925247,123.14283505450436
2020-05-03,1052335.550205362,50699.03632414936,6746.461044878114,100.78846110605102,136.0635015457284,54.49819454789108,8.021358919179626,1350.160097732566,2470.2379397925247,122.83260185095264
2020-05-04,1058817.4751139344,50699.03632414936,6746.461044878114,101.15691400030856,136.0635015457284,54.818961369408186,8.021358919179626,1339.663544783455,2470.2379397925247,124.46674555317183
2020-05-05,1053834.0032163202,50699.03632414936,6746.461044878114,99.40535156706478,136.0635015457284,56.03299427713428,8.021358919179626,1340.2223144424831,2470.2379397925247,127.1643432453566
2020-05-06,1045398.9007134021,52244.62498121523,6924.384510800892,98.13530843810702,607.8402171169945,55.48070693382635,7.538196856886888,1342.1009926658398,2120.0792908549142,127.25337243349048
2020-05-07,1047864.2113803802,52244.62498121523,6924.384510800892,97.56742518137771,607.8402171169945,55.167408887225534,7.538196856886888,1340.2162556822357,2120.0792908549142,130.36749905760811
2020-05-08,1045771.2603171709,52244.62498121523,6924.384510800892,97.4813784324322,607.8402171169945,55.22241136407301,7.538196856886888,1339.923868518631,2120.0792908549142,129.64660199509254
2020-05-09,1053250.6654365046,52244.62498121523,6924.384510800892,98.69613431345864,607.8402171169945,54.94507870428712,7.538196856886888,1341.6161676651084,2120.0792908549142,129.28047671337904
2020-05-10,1054024.0541051766,52244.62498121523,6924.384510800892,98.60767329261012,607.8402171169945,54.09963737725873,7.538196856886888,1348.0853824998346,2120.0792908549142,130.15358265053746
2020-05-11,1060158.971629386,52244.62498121523,6924.384510800892,99.79738855279383,607.8402171169945,54.13674241670972,7.538196856886888,1363.9385826867588,2120.0792908549142,129.09457184636074
2020-05-12,1062140.243223359,52244.62498121523,6924.384510800892,99.90517964923124,607.8402171169945,53.56468964008988,7.538196856886888,1333.385308591118,2120.0792908549142,129.9496898044098
2020-05-13,1061068.2465912325,52244.62498121523,6924.384510800892,99.9175483446264,607.8402171169945,53.81896960578383,7.538196856886888,1348.3187261548458,2120.0792908549142,129.27765132359315
2020-05-14,1054379.9148261193,52244.62498121523,6924.384510800892,99.6262711437914,607.8402171169945,53.32641276988716,7.538196856886888,1325.4477768147576,2120.0792908549142,127.2967750078281
2020-05-15,1057063.0768709558,52244.62498121523,6924.384510800892,100.60944519968167,607.8402171169945,54.15937570277441,7.538196856886888,1329.546591313138,2120.0792908549142,125.09783876056308
2020-05-16,1057090.3704232026,52244.62498121523,6924.384510800892,100.73979638833244,607.8402171169945,53.73682758073724,7.538196856886888,1361.2375715036378,2120.0792908549142,124.69343911941218
2020-05-17,1052995.9405629253,52244.62498121523,6924.384510800892,100.0045187364942,607.8402171169945,53.564040329042165,7.538196856886888,1360.658620267054,2120.0792908549142,125.21526234413716
2020-05-18,1051994.7253374658,52244.62498121523,6924.384510800892,100.33716536837449,607.8402171169945,54.00157029723643,7.538196856886888,1363.1102722649573,2120.0792908549142,123.52239275546188
2020-05-19,1048859.341199228,52244.62498121523,6924.384510800892,99.87934637496949,607.8402171169945,53.34095819778996,7.538196856886888,1358.887644178008,2120.0792908549142,123.74319025779872
2020-05-20,1045942.1291594758,52244.62498121523,6924.384510800892,99.36868607233846,607.8402171169945,53.46242559888873,7.538196856886888,1367.9853086587536,2120.0792908549142,123.9678910484114
2020-05-21,1054152.6060021366,52244.62498121523,6924.384510800892,100.55084498988292,607.8402171169945,54.16584314149356,7.538196856886888,1372.949252933888,2120.0792908549142,123.76024281650726
2020-05-22,1050030.0657579019,52244.62498121523,6924.384510800892,100.39072846249832,607.8402171169945,53.30209717916864,7.538196856886888,1363.698771382008,2120.0792908549142,122.61920985217807
2020-05-23,1065701.4858411045,52244.62498121523,6924.384510800892,102.55669960505462,607.8402171169945,53.40060180633291,7.538196856886888,1362.1402314622594,2120.0792908549142,122.91414059477016
2020-05-24,1070541.7670690012,52244.62498121523,6924.384510800892,103.31354147107628,607.8402171169945,53.53956127011143,7.538196856886888,1346.99043622473,2120.0792908549142,122.7393141721455
2020-05-25,1067895.0488069693,52244.62498121523,6924.384510800892,102.5254103267838,607.8402171169945,53.95978637304529,7.538196856886888,1345.389259076216,2120.0792908549142,123.9502335503987
2020-05-26,1058174.7947187815,52244.62498121523,6924.384510800892,101.6734679578586,607.8402171169945,53.29644149439739,7.538196856886888,1339.7588850810846,2120.0792908549142,122.35811055921936
2020-05-27,1049355.5122698885,52446.28642387682,6792.447351713967,100.41973839267962,140.8318200028499,52.5973111231246,8.282013953984006,1341.5894540655502,2418.781400724701,122.4976353879094
2020-05-28,1049716.7894773134,52446.28642387682,6792.447351713967,101.03007190748714,140.8318200028499,52.87255603621895,8.282013953984006,1332.0990507923136,2418.781400724701,120.94952333136324
2020-05-29,1043169.2223161244,52446.28642387682,6792.447351713967,100.16832910686522,140.8318200028499,53.029812822686274,8.282013953984006,1329.2456686551916,2418.781400724701,120.6631230945296
2020-05-30,1024768.6104167625,52446.28642387682,6792.447351713967,97.92441486998872,140.8318200028499,53.16281522356593,8.282013953984006,1329.362285504593,2418.781400724701,119.3489740047362
2020-05-31,1011273.0826468695,52446.28642387682,6792.447351713967,96.32053598839556,140.8318200028499,53.34731626075455,8.282013953984006,1330.4051496479758,2418.781400724701,118.25921635255524
2020-06-01,1004057.3060487262,52446.28642387682,6792.447351713967,95.26287280617407,140.8318200028499,52.98577201027485,8.282013953984006,1334.0592433274726,2418.781400724701,118.2546680138379
2020-06-02,1004625.4703841724,52446.28642387682,6792.447351713967,95.5843101298664,140.8318200028499,53.10897644278057,8.282013953984006,1331.7377657084269,2418.781400724701,117.5876766286082
2020-06-03,1008227.0834559179,52446.28642387682,6792.447351713967,95.5053679329573,140.8318200028499,53.2648525369771,8.282013953984006,1321.3021710530982,2418.781400724701,119.32503876200852
2020-06-04,1017751.4220080201,52446.28642387682,6792.447351713967,96.41009117557162,140.8318200028499,52.88571012446487,8.282013953984006,1322.387052124273,2418.781400724701,120.74040596864046
2020-06-05,1014317.8695688883,52446.28642387682,6792.447351713967,95.5394231486698,140.8318200028499,53.88170080128329,8.282013953984006,1320.023973302542,2418.781400724701,121.71598737743014
2020-06-06,1014685.0476547331,52446.28642387682,6792.447351713967,95.2300361981221,140.8318200028499,54.13761586412375,8.282013953984006,1333.619073274017,2418.781400724701,122.67516329399564
